track_uri,popularity,danceability,energy,speechiness,instrumentalness,liveness,loudness,tempo,valence
spotify:track:29SR6SFfjQJoddfmimHbQh,56,0.779,0.653,0.206,0.0,"(0.0955,)",-5.977,69.056,0.841
spotify:track:40tXx7A9uzWXFB3fOAmlYH,27,0.709,0.517,0.0341,7.88e-05,"(0.086,)",-6.871,131.983,0.242
spotify:track:35xSkNIXi504fcEwz9USRB,71,0.469,0.289,0.0366,2.48e-06,"(0.161,)",-10.625,133.805,0.258
spotify:track:4gOx9XctmKHQ42ytfKNbiC,36,0.544,0.305,0.0282,0.0,"(0.105,)",-8.338,139.413,0.208
spotify:track:40CK3OzS9RWHvOh5Lc1Cz5,37,0.387,0.387,0.0905,0.767,"(0.108,)",-12.259,150.315,0.0741
spotify:track:6SQLk9HSNketfgs2AyIiMs,78,0.535,0.521,0.0272,0.371,"(0.19,)",-5.942,140.026,0.457
spotify:track:2OlWBmSjf1aUPGLNf0UI5A,1,0.628,0.593,0.0323,1.65e-06,"(0.096,)",-5.036,125.026,0.104
spotify:track:2iB35SoBr9xkBsbE9otEvX,0,0.318,0.19,0.0331,0.933,"(0.1,)",-11.739,121.978,0.214
spotify:track:62ZXxfZ51h3nSIfPOfcVfL,0,0.443,0.226,0.0329,3.75e-05,"(0.105,)",-8.742,118.521,0.245
spotify:track:4P1NbXfy88kP5QpV4pcWVh,0,0.496,0.128,0.0351,0.784,"(0.0749,)",-16.785,118.013,0.138
spotify:track:4axMCaHHvScMfXZ3y2iggW,0,0.794,0.777,0.0415,2.65e-05,"(0.314,)",-4.64,112.991,0.579
spotify:track:7eResoqEJJAVTkQYSqvO3P,71,0.588,0.608,0.0365,0.0,"(0.092,)",-7.062,90.201,0.508
spotify:track:2GvjefTZqDWU8pFDF1fhQy,33,0.745,0.757,0.0394,0.0,"(0.121,)",-3.963,127.948,0.594
spotify:track:7vvfMbZeNxCrYOqxqcw3fe,52,0.536,0.322,0.0621,2.26e-05,"(0.113,)",-12.834,135.5,0.236
spotify:track:0JeAo18bs3edkTQ30aZtih,38,0.548,0.76,0.0609,1.64e-05,"(0.086,)",-6.109,147.011,0.442
spotify:track:0tICYNayWWhH9GPeFrfjfD,0,0.793,0.729,0.0394,3.1e-05,"(0.317,)",-4.77,121.972,0.488
spotify:track:54DgmYPU52KsAH0f5qJRwB,52,0.768,0.309,0.0911,0.906,"(0.148,)",-14.508,87.028,0.176
spotify:track:423WHvB4mKprM6hELzpH3F,55,0.478,0.434,0.0298,6.18e-06,"(0.0748,)",-4.547,129.762,0.133
spotify:track:3yhvtikNY1zluzaiS7lbAO,37,0.612,0.283,0.0762,0.873,"(0.257,)",-16.59,75.01,0.438
spotify:track:2EjXfH91m7f8HiJN1yQg97,62,0.589,0.472,0.0502,0.0,"(0.505,)",-8.749,67.196,0.898
spotify:track:1k3WYsojuhcvhI1EyfcBqU,11,0.321,0.368,0.0323,6.21e-06,"(0.11,)",-8.567,108.512,0.217
spotify:track:3K8zHJhIvOiffFfWhCMUDL,35,0.533,0.178,0.0412,0.875,"(0.125,)",-15.637,76.005,0.652
spotify:track:1NE3RGTUNgdptVMfKQFoK8,0,0.742,0.384,0.043,0.00305,"(0.132,)",-8.533,69.006,0.354
spotify:track:2IoZOYOZDrWCOLoZoYedxQ,44,0.861,0.481,0.343,1.38e-05,"(0.0903,)",-7.309,146.992,0.188
spotify:track:0KpHXEpQADwzWEAwupUsdK,48,0.514,0.126,0.0559,0.953,"(0.113,)",-19.799,80.455,0.0386
spotify:track:60eKgLl8fJ3At8C5YBV4kd,2,0.652,0.444,0.046,0.0,"(0.122,)",-6.911,113.791,0.386
spotify:track:1QbI2Yvh1NSPk1o9drDDLD,0,0.555,0.403,0.038,0.0,"(0.0847,)",-9.587,79.895,0.527
spotify:track:48UPSzbZjgc449aqz8bxox,86,0.592,0.767,0.027,0.00165,"(0.127,)",-2.788,96.483,0.328
spotify:track:2SihT7AVMiI2VtaAyVIcnO,69,0.438,0.646,0.0361,0.0,"(0.0603,)",-5.301,102.033,0.745
spotify:track:5dQrv1ZA8oae6QZ7CBAMtf,37,0.442,0.855,0.173,1.19e-06,"(0.0912,)",-6.201,191.973,0.503
spotify:track:5jZHLuaKYFSrtqy3oThpLJ,38,0.424,0.362,0.0348,0.693,"(0.185,)",-8.169,138.313,0.0382
spotify:track:2n3qmVFvKlYnCoPazri770,63,0.567,0.78,0.037,1.53e-06,"(0.0256,)",-6.401,87.956,0.788
spotify:track:0ASYuzPsTBA6ZmIsuvNZby,0,0.783,0.319,0.285,0.157,"(0.326,)",-16.088,80.102,0.525
spotify:track:6V2PfGTt9891cYb03wsdlL,0,0.265,0.163,0.0309,0.0,"(0.0815,)",-14.193,100.573,0.201
spotify:track:4ahObx6eJ7SVWGizGzAHOW,0,0.628,0.386,0.086,0.776,"(0.115,)",-11.596,123.498,0.325
spotify:track:0uxjxRAqlPEUwQh9db0pCP,47,0.698,0.579,0.0284,0.0,"(0.572,)",-7.54,95.012,0.74
spotify:track:47Bg6IrMed1GPbxRgwH2aC,9,0.575,0.714,0.0596,0.0,"(0.115,)",-5.247,144.982,0.32
spotify:track:7m8PDR3PRg5lPhWMdYrktc,58,0.636,0.55,0.0237,0.0,"(0.0763,)",-6.905,90.97,0.535
spotify:track:51WA59C7zIFAKm4CoJHfDA,44,0.399,0.344,0.0313,0.0701,"(0.12,)",-11.459,102.311,0.107
spotify:track:2mUCD9Bx2IOFFrVtEH3tyg,58,0.405,0.409,0.0305,0.0,"(0.197,)",-7.149,119.954,0.233
spotify:track:1BRNjKlJMHicqcVVE6r053,23,0.603,0.00513,0.0445,0.902,"(0.327,)",-32.66,113.975,0.401
spotify:track:4t2FIqZJORKZGSKg30SShr,58,0.816,0.636,0.101,2.81e-05,"(0.118,)",-6.95,100.923,0.499
spotify:track:3HopXEwE96WWXPP4OK78wW,58,0.783,0.125,0.0675,4.12e-06,"(0.0927,)",-15.618,144.7,0.218
spotify:track:27bFsbdZdxUbEqRBeeXQ3D,30,0.414,0.0852,0.0333,0.000367,"(0.107,)",-17.13,76.796,0.137
spotify:track:0f7mD7QvdfkG58rWu6eetP,7,0.471,0.677,0.0384,5.51e-06,"(0.11,)",-8.788,162.112,0.561
spotify:track:1A2SdDMYXoX6OHURrhgeD8,16,0.728,0.465,0.468,0.0121,"(0.298,)",-10.596,94.986,0.777
spotify:track:0U969xYNlAyfzi8P1TaO7u,61,0.764,0.487,0.0281,0.0,"(0.184,)",-6.734,116.027,0.352
spotify:track:7uf1Eoz7VtItE8COeZxYSS,0,0.678,0.436,0.109,0.0,"(0.131,)",-6.331,127.692,0.421
spotify:track:5U4RjLvUsjYaKu1dKWzSsP,52,0.595,0.961,0.153,1.2e-06,"(0.803,)",-4.342,90.011,0.588
spotify:track:2stSprYRkoaGutJ45gLGwy,0,0.557,0.445,0.0287,0.949,"(0.372,)",-10.539,140.068,0.307
spotify:track:1r04qFdDbycOYIPPZqt12A,28,0.695,0.317,0.0559,0.927,"(0.175,)",-14.876,160.101,0.0723
spotify:track:6yNaA7y8fxlG8b4bgygTK1,29,0.556,0.598,0.0564,0.0,"(0.329,)",-5.251,123.053,0.317
spotify:track:5HEFPrCX6skOOkF53GJk53,13,0.603,0.485,0.0313,0.00011,"(0.167,)",-8.258,120.098,0.251
spotify:track:1eOJAiCKFuMda0fPRvjcuc,63,0.642,0.823,0.0289,0.0,"(0.0776,)",-5.717,122.977,0.431
spotify:track:1vQBB9VYAXwZzFl0GOYmkN,0,0.586,0.0928,0.0524,0.935,"(0.0918,)",-28.283,84.974,0.248
spotify:track:6p4aydnZzfPb9aKhY6ZrUb,0,0.917,0.521,0.101,0.88,"(0.091,)",-11.558,143.979,0.963
spotify:track:6313nYA4kENpXqNZFR9QDc,31,0.713,0.747,0.123,0.0,"(0.644,)",-4.713,97.05,0.555
spotify:track:6ZoCBDOB308GqUdt2AJrV2,72,0.622,0.779,0.037,0.000934,"(0.145,)",-5.799,100.013,0.761
spotify:track:11zrcLtwMAnPp0ZxgVNx2N,26,0.549,0.0156,0.0664,0.971,"(0.0979,)",-33.816,36.747,0.544
spotify:track:3HHF9WxO5xasYJEl1cR1cS,41,0.677,0.104,0.0574,0.943,"(0.0919,)",-22.083,124.737,0.193
spotify:track:6PTydtNNnm0XudDo18p2p8,4,0.679,0.114,0.491,0.0,"(0.17,)",-18.819,50.258,0.141
spotify:track:5NaOWLOmVjcA3M5spRATN9,65,0.694,0.824,0.0909,7.15e-06,"(0.152,)",-6.756,95.833,0.675
spotify:track:1q74TesvRCIo5RvJM5B84F,0,0.629,0.174,0.141,0.0,"(0.118,)",-9.697,134.297,0.305
spotify:track:5dPz35akJjPqb17yeqNwqH,77,0.604,0.741,0.0475,3.49e-05,"(0.409,)",-5.571,153.947,0.473
spotify:track:5zQR0qoA4S1Iwj2bAwW03a,64,0.757,0.405,0.0902,1.16e-06,"(0.143,)",-10.403,83.024,0.332
spotify:track:0BiqmkasE5FdrChwKfVp8X,76,0.422,0.235,0.0568,0.00648,"(0.115,)",-12.379,165.71,0.068
spotify:track:4pENCE1D2P9clIxudQcw5f,40,0.67,0.138,0.0449,0.889,"(0.117,)",-21.536,119.973,0.294
spotify:track:18eWBCiizbHQOI9zr9Xpm7,19,0.582,0.556,0.0407,2.27e-05,"(0.104,)",-12.515,172.818,0.672
spotify:track:0F8ZbcUtitZnH2b9E2azZa,33,0.539,0.0253,0.0378,0.924,"(0.106,)",-26.793,130.374,0.167
spotify:track:5x5JM1BSB6vollcIzDocqT,78,0.336,0.602,0.0325,0.0,"(0.141,)",-6.354,161.01,0.299
spotify:track:2QWKbE6GpWhRtlbRwcP7g8,40,0.566,0.468,0.116,2.49e-05,"(0.259,)",-9.575,149.328,0.718
spotify:track:4M6MdTh8Z4czAGAK3oey8z,2,0.456,0.446,0.0492,0.000584,"(0.109,)",-8.814,97.319,0.208
spotify:track:6DKkpWmVL5h74fUr35KZyl,33,0.664,0.785,0.0688,0.0,"(0.0496,)",-4.985,103.91,0.688
spotify:track:35xkenzfDhEA1LEpJsprKu,0,0.509,0.185,0.0286,0.0,"(0.259,)",-13.358,102.936,0.0455
spotify:track:0XTGeSFcD73mgRgl8VSL6S,51,0.542,0.907,0.0871,5.38e-06,"(0.17,)",-3.687,135.912,0.621
spotify:track:6pQXIP6hJaZzwswPcczMXV,58,0.469,0.719,0.0331,0.0,"(0.19,)",-5.169,179.942,0.921
spotify:track:3JNw6OfoR6ThYvpbNqNWkz,33,0.403,0.269,0.0567,0.954,"(0.171,)",-13.051,83.411,0.238
spotify:track:7iKbWVFpWr0JEZFU3NrPBZ,0,0.711,0.705,0.0787,0.0,"(0.315,)",-11.117,126.961,0.525
spotify:track:4ofvoCdXq99vpMZO4Cfp8x,0,0.728,0.668,0.126,1.49e-05,"(0.102,)",-5.02,100.537,0.162
spotify:track:3z6fKiqQDuVxU2gUvPGlXa,48,0.403,0.285,0.0699,0.0,"(0.1,)",-8.055,71.06,0.457
spotify:track:6spVvoRnHQ8mbKq2bpScVz,25,0.517,0.292,0.0298,0.0,"(0.375,)",-5.775,83.335,0.318
spotify:track:4wLBRunveZpcCuivglwFPa,36,0.696,0.768,0.0308,1.21e-06,"(0.101,)",-3.863,121.05,0.692
spotify:track:34KmUVWvZ4Gm60d4bRZBEu,49,0.558,0.515,0.031,3.2e-06,"(0.101,)",-6.181,136.002,0.283
spotify:track:0PAj9Y5kFEzhGeWkockoxv,57,0.741,0.626,0.0886,0.0,"(0.0828,)",-4.826,108.029,0.706
spotify:track:7pYdMupCkVcwZ6kOKmWFfj,36,0.494,0.36,0.028,0.00111,"(0.158,)",-8.916,165.759,0.183
spotify:track:49kWSA6Ic4UX8czjBAZFq4,0,0.837,0.462,0.0601,0.0,"(0.09,)",-7.89,139.986,0.762
spotify:track:12R8a6Ll69LtQnlWHOBAoy,0,0.616,0.191,0.0464,0.829,"(0.103,)",-17.242,80.006,0.0546
spotify:track:51ODNNDZm21HU7wI7cccRr,78,0.503,0.727,0.167,9.45e-05,"(0.0895,)",-5.456,121.985,0.521
spotify:track:0hGM8pb57FctYjZVk7edc8,49,0.657,0.581,0.0298,1.75e-05,"(0.116,)",-8.108,118.038,0.32
spotify:track:1nFvWswHf75Y7Y07tEzmQ1,34,0.602,0.108,0.0523,0.797,"(0.124,)",-25.369,119.933,0.0367
spotify:track:2laBcnH7gRXWtxZvVSnYgI,36,0.47,0.265,0.0392,1.96e-05,"(0.0765,)",-12.286,101.581,0.451
spotify:track:26nr9XnFCYWxBTIP7HyWXg,54,0.774,0.839,0.114,0.0166,"(0.252,)",-3.948,142.985,0.923
spotify:track:1jyddn36UN4tVsJGtaJfem,71,0.578,0.727,0.0332,1.99e-05,"(0.172,)",-4.872,170.593,0.885
spotify:track:7bp26FyzHSfs5C7hOb6blv,27,0.869,0.0734,0.0818,4.12e-05,"(0.34,)",-18.997,111.031,0.509
spotify:track:1ah8VKcsljm37Ec5kmxH3J,0,0.478,0.536,0.0273,6.84e-06,"(0.137,)",-8.284,78.962,0.33
spotify:track:7lNMLZI3cVcZaGZPlhvWmk,4,0.361,0.0764,0.033,0.0724,"(0.0997,)",-16.386,94.376,0.126
spotify:track:6Nl5jjykRxa7salssZ0aER,0,0.637,0.476,0.058,1.07e-06,"(0.115,)",-7.135,87.019,0.265
spotify:track:4X3h9Tyllb86nDUXegreG5,31,0.504,0.344,0.0871,0.0,"(0.272,)",-10.175,172.326,0.676
spotify:track:4mzP5mHkRvGxdhdGdAH7EJ,77,0.627,0.363,0.0291,0.0,"(0.0928,)",-8.127,99.905,0.301
spotify:track:3SdTKo2uVsxFblQjpScoHy,84,0.65,0.306,0.0393,7.07e-06,"(0.0707,)",-9.443,118.068,0.605
spotify:track:5CpXB534rwLv2g3wc5ng0R,41,0.544,0.201,0.0331,0.807,"(0.1,)",-14.326,147.985,0.0823
spotify:track:7azwxk2fcf2yvZhNkeJTjT,47,0.566,0.417,0.0304,8.02e-06,"(0.0945,)",-6.857,144.025,0.253
spotify:track:0iwsQWgtjSq2kUXuZwTDAL,2,0.631,0.599,0.0878,0.0,"(0.0952,)",-6.137,170.122,0.727
spotify:track:04LCCxG3pbOYeENiyUc7Xb,64,0.599,0.932,0.0407,0.0,"(0.146,)",-5.622,102.065,0.539
spotify:track:39stgJx17gXBtxvPGlVJfl,0,0.544,0.446,0.536,0.0,"(0.0923,)",-11.735,115.192,0.469
spotify:track:4feJnuMO1hnNLEWiKYDxOl,0,0.491,0.486,0.0347,0.0,"(0.0976,)",-6.588,82.411,0.262
spotify:track:6mTusUZQtY0b9cf6S0SLWr,36,0.612,0.459,0.0269,0.00514,"(0.188,)",-9.923,81.081,0.313
spotify:track:4RyK6N4IQ85xxLgguQAFH5,74,0.558,0.837,0.0633,0.0,"(0.0821,)",-4.405,117.963,0.488
spotify:track:5ve9tKY9ToTigS9VTBz218,0,0.717,0.418,0.0529,0.0,"(0.103,)",-9.419,100.052,0.65
spotify:track:1dQOMZz9SkT7ig0w65lQWC,3,0.33,0.167,0.0311,3.08e-05,"(0.101,)",-11.635,164.954,0.202
spotify:track:08fa9LFcFBTcilB3iq2e2A,71,0.354,0.267,0.0281,0.000402,"(0.0858,)",-13.69,94.219,0.113
spotify:track:3ascnOSOR5MX901ylGuhcl,71,0.476,0.363,0.0296,0.0,"(0.055,)",-10.706,164.555,0.243
spotify:track:0hGwdjRG0aADdjzGB8csR6,46,0.589,0.327,0.0367,0.000255,"(0.352,)",-8.463,98.049,0.308
spotify:track:7DQa9eOCvAqBBhkHOVPbtH,41,0.33,0.111,0.0413,0.896,"(0.116,)",-18.581,80.191,0.08
spotify:track:3jjujdWJ72nww5eGnfs2E7,88,0.676,0.771,0.0483,7e-06,"(0.102,)",-3.675,99.048,0.569
spotify:track:575NJxNUVDqwJGdzBrlLbv,63,0.706,0.855,0.215,0.0,"(0.347,)",-5.377,107.184,0.293
spotify:track:22eAyY71YQ7PAfclWhyRsL,31,0.493,0.302,0.0602,3.31e-05,"(0.588,)",-14.012,79.623,0.552
spotify:track:7snSYVYoAEd1oaUjtIsOVy,0,0.706,0.435,0.0622,0.326,"(0.685,)",-9.737,80.004,0.371
spotify:track:7LikBkHerFGZ58QHVOKp1t,62,0.71,0.842,0.0944,0.0,"(0.337,)",-5.424,102.994,0.435
spotify:track:7n7IdOB8GEhezNR7MLVOvm,0,0.655,0.251,0.0468,0.838,"(0.116,)",-11.695,136.042,0.794
spotify:track:0KT7irqphv225IJf0XJEK1,28,0.824,0.663,0.0798,1.3e-05,"(0.0507,)",-4.558,117.935,0.557
spotify:track:2Wi4fV0hQZg9mx0H10bjip,33,0.619,0.744,0.0472,0.0,"(0.104,)",-5.072,114.919,0.362
spotify:track:3OWcWJz1c0pIc6L3IDDhpP,60,0.588,0.877,0.16,0.0,"(0.171,)",-4.78,155.165,0.645
spotify:track:5ZLlN0qwO8casHgLAQuSzk,0,0.64,0.929,0.0808,0.0,"(0.229,)",-4.379,122.759,0.572
spotify:track:4l9hml2UCnxoNI3yCdL1BW,67,0.438,0.00756,0.0382,0.00643,"(0.109,)",-26.44,133.32,0.277
spotify:track:4LEMJknfFNWNpiqL8VGVsG,0,0.61,0.607,0.0344,2.39e-06,"(0.186,)",-5.633,120.488,0.139
spotify:track:19yoZpsjv25szwBVfXHHeW,37,0.385,0.393,0.0385,0.0,"(0.104,)",-10.326,78.843,0.541
spotify:track:32AYh0A8gKWCp6W4vTRwoM,11,0.767,0.504,0.0923,0.0,"(0.332,)",-9.75,96.975,0.829
spotify:track:4Q8Xekfd9ihkVPCBxGK0ec,59,0.292,0.906,0.0605,0.000743,"(0.231,)",-4.073,179.004,0.348
spotify:track:42zAWdwkrkufVDDdAXoubu,46,0.378,0.463,0.0309,0.0,"(0.219,)",-6.071,147.861,0.121
spotify:track:4dP2W0dgJAhvY1K7Yww0FH,55,0.475,0.942,0.134,0.0,"(0.0902,)",-4.348,92.094,0.303
spotify:track:71iSmEeF0qRVyULABxP75P,72,0.519,0.799,0.0371,0.0,"(0.107,)",-4.207,107.489,0.226
spotify:track:5nT1rv2SsSrpG9ohqmgoLg,9,0.283,0.0652,0.0684,0.975,"(0.148,)",-29.079,164.507,0.136
spotify:track:0YJwkr5sTcDsxKnHnMUftj,45,0.816,0.494,0.0426,6.05e-05,"(0.0999,)",-9.827,116.973,0.336
spotify:track:01sSU4lYviXFmaTJFR1xVN,31,0.753,0.434,0.124,0.0,"(0.0853,)",-11.329,80.017,0.361
spotify:track:35vsRRQ79zIyyHPre0IwTu,55,0.557,0.303,0.0543,0.0,"(0.105,)",-10.78,171.601,0.455
spotify:track:0lQJBl9YEsoMtE8D4yTE9g,70,0.281,0.58,0.0323,0.0,"(0.122,)",-5.967,151.568,0.282
spotify:track:1lTPSJscUgRDemkxtHfdsi,28,0.733,0.243,0.0425,0.944,"(0.126,)",-13.283,152.063,0.41
spotify:track:4vIl4BhO59KukBpUrQD54r,0,0.213,0.981,0.192,0.0,"(0.312,)",-2.253,142.209,0.367
spotify:track:7KPhJ9iWtPtYautI0veUdj,35,0.808,0.24,0.108,0.904,"(0.118,)",-13.032,88.011,0.543
spotify:track:5WkCcSa78lM1Ym4LXzJUiN,73,0.606,0.196,0.0553,0.0,"(0.348,)",-11.652,100.873,0.391
spotify:track:36KETQiXiqMXytQOy5LnCR,48,0.584,0.411,0.141,0.298,"(0.176,)",-9.869,141.338,0.0396
spotify:track:4Gp9ppjPxCGELKSQuzD0qU,44,0.438,0.108,0.0876,0.764,"(0.137,)",-15.811,40.001,0.137
spotify:track:0vMVC9KNAKC3KbPhbxGcMA,7,0.319,0.735,0.268,0.0,"(0.111,)",-5.74,194.08,0.438
spotify:track:4qx9tkk4gdaJtUt6C2kWYv,0,0.875,0.932,0.0691,0.0127,"(0.299,)",-4.179,119.037,0.936
spotify:track:1nyuf5arf1SxflGNeWso26,20,0.609,0.444,0.107,0.055,"(0.14,)",-13.601,76.033,0.357
spotify:track:2WYk7GcpAsqvW0ngT4I2h0,54,0.631,0.57,0.119,0.768,"(0.132,)",-9.769,83.834,0.0968
spotify:track:5Ug8KyJuUFb29Wqx0XDlw8,0,0.688,0.279,0.0308,2.98e-05,"(0.143,)",-14.644,134.988,0.516
spotify:track:33yLCruAw7iK1HeiBqerPg,0,0.553,0.652,0.0403,0.0112,"(0.105,)",-6.242,103.973,0.365
spotify:track:1EsuHeJcVUl8JF0MlU7mjj,34,0.726,0.0942,0.0639,0.713,"(0.0564,)",-19.943,89.084,0.265
spotify:track:2W5n5YsWKPy3kw3yMb4qh0,59,0.66,0.866,0.0598,4e-06,"(0.417,)",-5.278,128.072,0.596
spotify:track:3Tje6xhm5vjss0WjNk8pJW,21,0.484,0.367,0.0384,0.00246,"(0.127,)",-13.802,170.398,0.663
spotify:track:4KNZQ8ho9e7O3vNMPusf3T,43,0.566,0.462,0.131,7.39e-05,"(0.0897,)",-11.028,77.195,0.234
spotify:track:2eGhVM5hzHSHVjOkj9B9XM,54,0.497,0.15,0.275,0.896,"(0.0986,)",-14.537,84.259,0.439
spotify:track:17seuwDbH9FKHgxcEeA07W,39,0.16,0.358,0.045,0.016,"(0.114,)",-9.533,65.536,0.0767
spotify:track:7bxagI2dQL5NzM2vC2bPqc,0,0.699,0.172,0.123,0.937,"(0.117,)",-17.016,82.421,0.0378
spotify:track:08hlaHY7ssHzr2MvBKyKvt,49,0.349,0.0154,0.0632,0.875,"(0.092,)",-26.107,73.862,0.102
spotify:track:28T4qj3m5R0qbOYAJzxK6q,25,0.743,0.801,0.029,0.0,"(0.0716,)",-3.897,110.025,0.848
spotify:track:4bG6o0ku2N8jbuKLBonECs,44,0.361,0.19,0.0373,4.82e-06,"(0.33,)",-10.867,77.699,0.299
spotify:track:7Jrz6JyyxGAMcRWbaRbJNb,8,0.605,0.488,0.137,0.0,"(0.36,)",-7.961,138.541,0.797
spotify:track:3cHjFfvxo7ZIz9Px32V9aA,58,0.554,0.343,0.0286,1.48e-05,"(0.14,)",-10.394,140.018,0.242
spotify:track:1JNnhqIfQIS90rngyNU6Ow,10,0.736,0.5,0.0485,0.0,"(0.0827,)",-10.722,104.074,0.318
spotify:track:3I5wS79HgXwg91FSI4XeE8,20,0.809,0.371,0.0667,0.849,"(0.0833,)",-10.81,91.015,0.494
spotify:track:3Dwq1oiOFys6Sxr5SslmXw,73,0.624,0.673,0.0268,1.54e-06,"(0.104,)",-4.017,121.986,0.458
spotify:track:3cq9lGFyN1tRAzlh34H6iF,37,0.725,0.271,0.0717,0.906,"(0.346,)",-10.761,79.982,0.203
spotify:track:6wqJeItl3Vc3az4ZicSQAB,80,0.291,0.974,0.171,5.44e-06,"(0.886,)",-2.997,134.724,0.348
spotify:track:7GXtYMjqeKd1dxfUiCEbI9,23,0.63,0.702,0.0355,0.0,"(0.152,)",-6.149,104.968,0.379
spotify:track:1YDprEDVX5H0WQj9aBiEdA,37,0.501,0.9,0.0433,0.0,"(0.218,)",-4.366,160.096,0.943
spotify:track:70R2dNNLuQD4XR9eVyItNn,42,0.637,0.458,0.0699,0.0,"(0.168,)",-11.18,139.159,0.903
spotify:track:4Q26KTF1ew8VmrhFhzkB4n,0,0.659,0.87,0.0361,0.00215,"(0.0828,)",-5.703,139.979,0.642
spotify:track:4kfh92z7QFiu3yENQj9Dnh,11,0.54,0.323,0.0371,0.0,"(0.0859,)",-7.765,105.168,0.351
spotify:track:1wBV6GyqTfVpC3ZdvavXAa,0,0.597,0.798,0.0299,8.9e-05,"(0.121,)",-4.867,109.989,0.32
spotify:track:53aaJDaIjUK9dwLuIFQhNS,0,0.57,0.741,0.0344,0.0,"(0.0826,)",-6.115,101.023,0.403
spotify:track:5EVIK1ZxQF78Ryq4hiWj0F,0,0.719,0.556,0.0248,0.00511,"(0.0935,)",-8.77,96.9,0.511
spotify:track:0E2ARPr6Anq8l4dwsu8hbP,58,0.378,0.145,0.0596,0.0,"(0.28,)",-19.473,83.604,0.339
spotify:track:0cmpaEz9k3FCpXrZeG6zE6,40,0.779,0.637,0.0354,0.0,"(0.2,)",-5.454,122.995,0.636
spotify:track:5lySVC5gHQZEojNvnDKSc9,44,0.693,0.141,0.0836,0.871,"(0.104,)",-14.579,141.958,0.289
spotify:track:2XcvWDajTC17iGHHXYgNUc,63,0.605,0.42,0.0313,0.0273,"(0.18,)",-8.914,159.733,0.247
spotify:track:1Yd40OrjA8D1F8IgMv5BFI,38,0.604,0.266,0.0279,0.0,"(0.137,)",-7.994,77.992,0.421
spotify:track:6eXHtOGepsKaJ6UzN42YlG,48,0.476,0.443,0.0503,1.59e-06,"(0.189,)",-8.688,74.144,0.257
spotify:track:09Qrzf6qOsYDL1yz9tFUS0,43,0.39,0.312,0.0339,0.0,"(0.16,)",-11.715,101.706,0.351
spotify:track:3htM416yremamnna2RgSE2,54,0.46,0.461,0.0291,0.00122,"(0.107,)",-5.074,79.812,0.451
spotify:track:0Mg9BSojn6ABPBjdVCrFWl,49,0.574,0.665,0.0585,4.18e-05,"(0.0916,)",-6.482,134.898,0.355
spotify:track:3BahAZBG1gZBjCkrrFu0kz,18,0.472,0.396,0.0279,2.1e-05,"(0.0889,)",-9.191,75.098,0.223
spotify:track:27SdWb2rFzO6GWiYDBTD9j,82,0.628,0.698,0.105,0.00143,"(0.0907,)",-5.608,89.976,0.732
spotify:track:75DSr6kwp4mtoiAoeIf6r3,0,0.561,0.136,0.0676,0.806,"(0.106,)",-22.64,192.836,0.971
spotify:track:1oKJJOjLULChjf4BM3qEJO,0,0.487,0.373,0.0844,0.0,"(0.456,)",-8.58,109.894,0.587
spotify:track:6WJn1EM5yVmTZPUMBWcGB2,41,0.422,0.329,0.0362,0.897,"(0.0926,)",-14.077,144.466,0.428
spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,88,0.444,0.819,0.341,0.0,"(0.107,)",-4.078,82.695,0.747
spotify:track:2Iyfw8YfKruAagJwGc4G07,72,0.561,0.111,0.0324,0.205,"(0.103,)",-15.11,148.191,0.0607
spotify:track:3fCO1n6l7yekcNRDRkoJJ4,56,0.604,0.666,0.0271,3.78e-05,"(0.14,)",-7.155,132.031,0.246
spotify:track:5U76HRbnI7CCdmPJF14ykD,0,0.669,0.582,0.0665,1.38e-05,"(0.0744,)",-7.419,89.99,0.492
spotify:track:3Y2MvObZdPakD1X71KOxCD,64,0.615,0.361,0.028,0.0,"(0.0844,)",-9.57,111.991,0.244
spotify:track:4V4JXHiF3J1bpfuHut9sah,0,0.441,0.456,0.0731,8.3e-06,"(0.111,)",-9.538,114.074,0.151
spotify:track:40BMID1JwcJZYeTS1t6stp,60,0.663,0.412,0.03,1.32e-05,"(0.0814,)",-9.155,84.012,0.451
spotify:track:75PYu95RUEthsO6WP63eIH,24,0.55,0.83,0.0405,0.196,"(0.131,)",-3.448,123.835,0.597
spotify:track:0N8MipyEKuJQpYeHo3Sljj,0,0.556,0.527,0.0263,0.00011,"(0.0615,)",-12.332,115.085,0.565
spotify:track:5MDHqzCYXkZrQymwKyVhUx,28,0.479,0.744,0.0284,0.0,"(0.116,)",-4.62,102.979,0.307
spotify:track:4EJNfCtXrx3TFwKBsf3pMl,42,0.518,0.422,0.192,0.0,"(0.123,)",-9.012,120.107,0.155
spotify:track:1Jmwwc8tIPbnOvZAjIhM6h,0,0.498,0.413,0.0279,0.0,"(0.112,)",-8.981,147.561,0.241
spotify:track:2KEXS7EcnxnN4AfqqVdzcC,55,0.611,0.105,0.0306,0.891,"(0.141,)",-15.968,126.049,0.143
spotify:track:1PPA0CT1h4hsdDWJoZNc9p,20,0.589,0.446,0.0266,1.88e-05,"(0.134,)",-6.367,135.946,0.379
